transaction_id,account_id,account_type,date,merchant_name,raw_description,amount,currency,pending,category
boa_0873_2026-05-13_9795_775d2ba4,boa_cc_0873,credit_card,2026-05-13,GAS STOP CLIFTON CLIFTON CO,GAS STOP CLIFTON CLIFTON CO,54.42,USD,False,Convenience Store
boa_0873_2026-05-13_2409_a851ec56,boa_cc_0873,credit_card,2026-05-13,UT STATE PARKS SALT LAKE UT,UT STATE PARKS SALT LAKE UT,20.0,USD,False,Travel
boa_0873_2026-05-13_8841_b411ca07,boa_cc_0873,credit_card,2026-05-13,CNHA - ARCHES NATIONAL PA435-7192525 UT,CNHA - ARCHES NATIONAL PA435-7192525 UT,8.58,USD,False,Travel
boa_0873_2026-05-13_4131_f8fc8832,boa_cc_0873,credit_card,2026-05-13,SULTAN MEDITERRANEAN GRILMOAB UT,SULTAN MEDITERRANEAN GRILMOAB UT,23.17,USD,False,Restaurants
boa_0873_2026-05-13_3467_ac70a827,boa_cc_0873,credit_card,2026-05-13,INCA INN 4352597261 UT,INCA INN 4352597261 UT,100.0,USD,False,Travel
boa_0873_2026-05-14_5655_a2f6b1a2,boa_cc_0873,credit_card,2026-05-14,SQ *DESTINATION ZION LODGSpringdale UT,SQ *DESTINATION ZION LODGSpringdale UT,2.95,USD,False,Travel
boa_0873_2026-05-14_8232_f600875b,boa_cc_0873,credit_card,2026-05-14,LOVE'S #0335 OUTSIDE CEDAR CITY UT,LOVE'S #0335 OUTSIDE CEDAR CITY UT,48.4,USD,False,Convenience Store
boa_0873_2026-05-14_9681_5922d7ac,boa_cc_0873,credit_card,2026-05-14,SP ZION NATIONAL PARK 143-57723264 UT,SP ZION NATIONAL PARK 143-57723264 UT,4.99,USD,False,Travel
boa_0873_2026-05-15_5557_756ac73d,boa_cc_0873,credit_card,2026-05-15,LYFT *AIRPORT 05-14 LYFT.COM CA,LYFT *AIRPORT 05-14 LYFT.COM CA,8.49,USD,False,Transportation
boa_0873_2026-05-14_2936_2abb2e39,boa_cc_0873,credit_card,2026-05-14,SHELL OIL 57441719200 LAS VEGAS NV,SHELL OIL 57441719200 LAS VEGAS NV,10.82,USD,False,Gas & Fuel
boa_0873_2026-05-14_3255_ccb4139a,boa_cc_0873,credit_card,2026-05-14,NATHANS FAMOUS - NYNY 702-3671166 NV,NATHANS FAMOUS - NYNY 702-3671166 NV,7.53,USD,False,Restaurants
boa_0873_2026-05-14_0862_2296a9f9,boa_cc_0873,credit_card,2026-05-14,PORTERS SMOKEHOUSE A 435-7720115 UT,PORTERS SMOKEHOUSE A 435-7720115 UT,30.0,USD,False,Restaurants
boa_0873_2026-05-15_4924_f2d83201,boa_cc_0873,credit_card,2026-05-15,DD *DOORDASH MARIGOLDF 855-973-1040 CA,DD *DOORDASH MARIGOLDF 855-973-1040 CA,26.92,USD,False,Restaurants
boa_0873_2026-05-15_7849_1265da9b,boa_cc_0873,credit_card,2026-05-15,"SQ *HOLLYWOOD TSHIRT,HATSLOS ANGELES CA","SQ *HOLLYWOOD TSHIRT,HATSLOS ANGELES CA",4.89,USD,False,Shopping
boa_0873_2026-05-15_2712_ec356794,boa_cc_0873,credit_card,2026-05-15,CIRCLE K # 09524 LAS VEGAS NV,CIRCLE K # 09524 LAS VEGAS NV,40.65,USD,False,Convenience Store
boa_0873_2026-05-16_3370_1c61bfc9,boa_cc_0873,credit_card,2026-05-16,VISIBLE 866-331-3527 CO,VISIBLE 866-331-3527 CO,20.0,USD,False,Utilities
boa_0873_2026-05-16_9058_5f0fae5d,boa_cc_0873,credit_card,2026-05-16,CHEVRON 0096698 855-285-9595 CA,CHEVRON 0096698 855-285-9595 CA,78.76,USD,False,Gas & Fuel
boa_0873_2026-05-15_0279_8517dc63,boa_cc_0873,credit_card,2026-05-15,CITY OF SANTA MONICA SANTA MONICA CA,CITY OF SANTA MONICA SANTA MONICA CA,20.6,USD,False,Transportation
boa_0873_2026-05-15_5691_6bc8e5a1,boa_cc_0873,credit_card,2026-05-15,LUXOR FRONT DESK LAS VEGAS NV,LUXOR FRONT DESK LAS VEGAS NV,86.33,USD,False,Travel
boa_0873_2026-05-15_2499_33907881,boa_cc_0873,credit_card,2026-05-15,LADOT PARKING LOS ANGELES CA,LADOT PARKING LOS ANGELES CA,3.0,USD,False,Transportation
boa_0873_2026-05-16_8070_a66236de,boa_cc_0873,credit_card,2026-05-16,LOVE'S #0230 INSIDE LOST HILLS CA,LOVE'S #0230 INSIDE LOST HILLS CA,9.11,USD,False,Convenience Store
boa_0873_2026-05-16_7679_40e730fb,boa_cc_0873,credit_card,2026-05-16,GRIFFITH PAY PARKING LOS ANGELES CA,GRIFFITH PAY PARKING LOS ANGELES CA,10.0,USD,False,Transportation
boa_0873_2026-05-17_6017_f7dd16ce,boa_cc_0873,credit_card,2026-05-17,7-ELEVEN 39660 SUNNYVALE CA,7-ELEVEN 39660 SUNNYVALE CA,14.59,USD,False,Convenience Store
boa_0873_2026-05-17_7439_eb7e76b4,boa_cc_0873,credit_card,2026-05-17,WAL-MART #3123 SANTA CLARA CA,WAL-MART #3123 SANTA CLARA CA,48.26,USD,False,Shopping
boa_0873_2026-05-17_6276_7b6aee41,boa_cc_0873,credit_card,2026-05-17,CHIPOTLE 0279 SUNNYVALE CA,CHIPOTLE 0279 SUNNYVALE CA,12.35,USD,False,Restaurants
boa_0873_2026-05-17_3628_bdde9dac,boa_cc_0873,credit_card,2026-05-17,KAADY CAR WASHES - 330 MOUNTAIN VIEWCA,KAADY CAR WASHES - 330 MOUNTAIN VIEWCA,12.0,USD,False,Transportation
boa_0873_2026-05-18_6419_74a768ec,boa_cc_0873,credit_card,2026-05-18,7-ELEVEN 16189 SUNNYVALE CA,7-ELEVEN 16189 SUNNYVALE CA,14.7,USD,False,Convenience Store
boa_0873_2026-05-19_5855_8f4d4535,boa_cc_0873,credit_card,2026-05-19,7-ELEVEN 27244 SUNNYVALE CA,7-ELEVEN 27244 SUNNYVALE CA,11.71,USD,False,Convenience Store
boa_0873_2026-05-19_3651_d145f3f6,boa_cc_0873,credit_card,2026-05-19,COSTCO WHSE #0423 SUNNYVALE CA,COSTCO WHSE #0423 SUNNYVALE CA,4.38,USD,False,Groceries
boa_0873_2026-05-19_0701_44f10d11,boa_cc_0873,credit_card,2026-05-19,COSTCO GAS #0423 SUNNYVALE CA,COSTCO GAS #0423 SUNNYVALE CA,66.78,USD,False,Groceries
boa_0873_2026-05-20_2476_36e13bf6,boa_cc_0873,credit_card,2026-05-20,7-ELEVEN 25950 SUNNYVALE CA,7-ELEVEN 25950 SUNNYVALE CA,40.42,USD,False,Convenience Store
boa_0873_2026-05-21_7460_e1fe9d99,boa_cc_0873,credit_card,2026-05-21,STATE FARM INSURANCE 800-956-6310 IL,STATE FARM INSURANCE 800-956-6310 IL,45.8,USD,False,Insurance
boa_0873_2026-05-21_8759_36e13bf6,boa_cc_0873,credit_card,2026-05-21,7-ELEVEN 25950 SUNNYVALE CA,7-ELEVEN 25950 SUNNYVALE CA,13.27,USD,False,Convenience Store
boa_0873_2026-05-21_1219_e5dc9bef,boa_cc_0873,credit_card,2026-05-21,UBER *EATS HELP.UBER.COMCA,UBER *EATS HELP.UBER.COMCA,22.63,USD,False,Transportation
boa_0873_2026-05-21_6271_7bc19138,boa_cc_0873,credit_card,2026-05-21,SPROUTS FARMERS MAR SUNNYVALE CA,SPROUTS FARMERS MAR SUNNYVALE CA,4.99,USD,False,Groceries
boa_0873_2026-05-22_1696_12893aae,boa_cc_0873,credit_card,2026-05-22,CHARMINAR SUNNYVALE EL CASUNNYVALE CA,CHARMINAR SUNNYVALE EL CASUNNYVALE CA,21.94,USD,False,Restaurants
boa_0873_2026-05-23_9769_c571994b,boa_cc_0873,credit_card,2026-05-23,AMC 9640 ONLINE 888-440-4262 KS,AMC 9640 ONLINE 888-440-4262 KS,21.98,USD,False,Entertainment
boa_0873_2026-05-23_4462_f7dd16ce,boa_cc_0873,credit_card,2026-05-23,7-ELEVEN 39660 SUNNYVALE CA,7-ELEVEN 39660 SUNNYVALE CA,22.6,USD,False,Convenience Store
boa_0873_2026-05-23_3977_e01427cd,boa_cc_0873,credit_card,2026-05-23,744 LUCKY STRIKE VALLEY FSANTA CLARA CA,744 LUCKY STRIKE VALLEY FSANTA CLARA CA,25.0,USD,False,Entertainment
boa_0873_2026-05-24_2225_71401682,boa_cc_0873,credit_card,2026-05-24,TST* FALAKNUMA FREMONT CA,TST* FALAKNUMA FREMONT CA,20.73,USD,False,Restaurants
boa_0873_2026-05-24_1537_ed0d1a9b,boa_cc_0873,credit_card,2026-05-24,LAZ PKG M18141-WC-USAEPA SAN FRANCISCOCA,LAZ PKG M18141-WC-USAEPA SAN FRANCISCOCA,12.0,USD,False,Transportation
boa_0873_2026-05-24_6025_fb7a9a38,boa_cc_0873,credit_card,2026-05-24,THE UPS STORE 4562 510-2098223 CA,THE UPS STORE 4562 510-2098223 CA,20.22,USD,False,Shopping
boa_0873_2026-05-24_2225_5bff9f80,boa_cc_0873,credit_card,2026-05-24,744 ST BOWLERO VALLEY FAISANTA CLARA CA,744 ST BOWLERO VALLEY FAISANTA CLARA CA,25.95,USD,False,Entertainment
boa_0873_2026-05-24_8838_5598acf4,boa_cc_0873,credit_card,2026-05-24,WIPEOUT BAR & GRILL SAN FRANCISCOCA,WIPEOUT BAR & GRILL SAN FRANCISCOCA,40.49,USD,False,Restaurants
boa_0873_2026-05-25_6000_8e25fbf9,boa_cc_0873,credit_card,2026-05-25,7-ELEVEN 37953 7-ELEVEN.COM TX,7-ELEVEN 37953 7-ELEVEN.COM TX,67.22,USD,False,Convenience Store
boa_0873_2026-05-25_4301_321b98e5,boa_cc_0873,credit_card,2026-05-25,SQ *VOYAGER CRAFT COFFEE Santa Clara CA,SQ *VOYAGER CRAFT COFFEE Santa Clara CA,7.0,USD,False,Coffee Shops
boa_0873_2026-05-25_6488_bb298063,boa_cc_0873,credit_card,2026-05-25,AT&T BILL PAYMENT 800-331-0500 TX,AT&T BILL PAYMENT 800-331-0500 TX,35.45,USD,False,Utilities
boa_0873_2026-05-25_1621_31816c76,boa_cc_0873,credit_card,2026-05-25,TST*HASHTAG INDIA - MILP Milpitas CA,TST*HASHTAG INDIA - MILP Milpitas CA,27.33,USD,False,Restaurants
boa_0873_2026-05-25_7523_36e13bf6,boa_cc_0873,credit_card,2026-05-25,7-ELEVEN 25950 SUNNYVALE CA,7-ELEVEN 25950 SUNNYVALE CA,7.0,USD,False,Convenience Store
boa_0873_2026-05-25_1855_1c984c45,boa_cc_0873,credit_card,2026-05-25,SAN ANTONIO MARKET SAN JOSE CA,SAN ANTONIO MARKET SAN JOSE CA,7.29,USD,False,Restaurants
boa_0873_2026-05-29_9519_be8ab4c5,boa_cc_0873,credit_card,2026-05-29,CASH REWARDS STATEMENT CREDIT,CASH REWARDS STATEMENT CREDIT,-104.12,USD,False,Income
boa_0873_2026-06-05_9736_529203d3,boa_cc_0873,credit_card,2026-06-05,PAYMENT FROM CHK 5946 CONF#sq1mzt3cd,PAYMENT FROM CHK 5946 CONF#sq1mzt3cd,-766.84,USD,False,Transfers
boa_0873_2026-06-14_4524_94c3e8ae,boa_cc_0873,credit_card,2026-06-14,PAYMENT FROM CHK 5946 CONF#1fiz4jiev,PAYMENT FROM CHK 5946 CONF#1fiz4jiev,-109.72,USD,False,Transfers
boa_0873_2026-05-26_5003_1c984c45,boa_cc_0873,credit_card,2026-05-26,SAN ANTONIO MARKET SAN JOSE CA,SAN ANTONIO MARKET SAN JOSE CA,7.29,USD,False,Restaurants
boa_0873_2026-05-27_8004_54a8a40d,boa_cc_0873,credit_card,2026-05-27,TST*VE LA THAI San Jose CA,TST*VE LA THAI San Jose CA,28.59,USD,False,Restaurants
boa_0873_2026-05-27_6296_36e13bf6,boa_cc_0873,credit_card,2026-05-27,7-ELEVEN 25950 SUNNYVALE CA,7-ELEVEN 25950 SUNNYVALE CA,14.99,USD,False,Convenience Store
boa_0873_2026-05-27_1634_66b2b29d,boa_cc_0873,credit_card,2026-05-27,S & S MARKET SAN JOSE CA,S & S MARKET SAN JOSE CA,9.5,USD,False,
boa_0873_2026-05-28_1779_70ba01de,boa_cc_0873,credit_card,2026-05-28,BIBIMBOWL 165-06819470 CA,BIBIMBOWL 165-06819470 CA,17.55,USD,False,
boa_0873_2026-05-28_7764_f4148d4d,boa_cc_0873,credit_card,2026-05-28,ACT*ACT*SUNV REC CTR 408-7307622 CA,ACT*ACT*SUNV REC CTR 408-7307622 CA,9.0,USD,False,
boa_0873_2026-05-28_3509_1c984c45,boa_cc_0873,credit_card,2026-05-28,SAN ANTONIO MARKET SAN JOSE CA,SAN ANTONIO MARKET SAN JOSE CA,8.54,USD,False,Restaurants
boa_0873_2026-05-29_3772_1c984c45,boa_cc_0873,credit_card,2026-05-29,SAN ANTONIO MARKET SAN JOSE CA,SAN ANTONIO MARKET SAN JOSE CA,4.0,USD,False,Restaurants
boa_0873_2026-05-29_6507_ecaf1ef5,boa_cc_0873,credit_card,2026-05-29,DIANA S MINI MARKET SAN JOSE CA,DIANA S MINI MARKET SAN JOSE CA,27.36,USD,False,
boa_0873_2026-05-29_9503_12893aae,boa_cc_0873,credit_card,2026-05-29,CHARMINAR SUNNYVALE EL CASUNNYVALE CA,CHARMINAR SUNNYVALE EL CASUNNYVALE CA,19.74,USD,False,Restaurants
boa_0873_2026-05-30_7324_25326a3c,boa_cc_0873,credit_card,2026-05-30,SNACK* MATSU MATCHA SA 186-68682146 CA,SNACK* MATSU MATCHA SA 186-68682146 CA,9.05,USD,False,
boa_0873_2026-05-30_4936_97a5cc8c,boa_cc_0873,credit_card,2026-05-30,SQ *MELOMELO COCONUT DESSCupertino CA,SQ *MELOMELO COCONUT DESSCupertino CA,10.99,USD,False,
boa_0873_2026-05-30_0277_90e07ec7,boa_cc_0873,credit_card,2026-05-30,TASTY POT SAN JOSE CA,TASTY POT SAN JOSE CA,18.71,USD,False,
boa_0873_2026-05-31_7114_dec4fb6e,boa_cc_0873,credit_card,2026-05-31,WWW.SWEETGREEN.COM 162-65874164 CA,WWW.SWEETGREEN.COM 162-65874164 CA,21.68,USD,False,
boa_0873_2026-05-31_2086_f6628338,boa_cc_0873,credit_card,2026-05-31,DD *DOORDASH CHARMINAR 855-973-1040 CA,DD *DOORDASH CHARMINAR 855-973-1040 CA,22.03,USD,False,Restaurants
boa_0873_2026-05-31_6070_fadd00b4,boa_cc_0873,credit_card,2026-05-31,7-ELEVEN 18445 SANTA CLARA CA,7-ELEVEN 18445 SANTA CLARA CA,37.89,USD,False,Convenience Store
boa_0873_2026-05-31_9122_dca8ca1a,boa_cc_0873,credit_card,2026-05-31,SAFEWAY #0700 SANTA CLARA CA,SAFEWAY #0700 SANTA CLARA CA,5.99,USD,False,Groceries
boa_0873_2026-05-31_6648_1c984c45,boa_cc_0873,credit_card,2026-05-31,SAN ANTONIO MARKET SAN JOSE CA,SAN ANTONIO MARKET SAN JOSE CA,2.54,USD,False,Restaurants
boa_0873_2026-06-01_2725_99acf03c,boa_cc_0873,credit_card,2026-06-01,OTTER* GOOP KITCHEN 188-86818837 CA,OTTER* GOOP KITCHEN 188-86818837 CA,19.7,USD,False,
boa_0873_2026-06-01_3805_f29991e2,boa_cc_0873,credit_card,2026-06-01,TARGET T-2581 SAN JOSE CA,TARGET T-2581 SAN JOSE CA,16.04,USD,False,Shopping
boa_0873_2026-06-01_5746_d145f3f6,boa_cc_0873,credit_card,2026-06-01,COSTCO WHSE #0423 SUNNYVALE CA,COSTCO WHSE #0423 SUNNYVALE CA,128.68,USD,False,Groceries
boa_0873_2026-06-04_9907_8eeb7352,boa_cc_0873,credit_card,2026-06-04,APPLE.COM/BILL 866-712-7753 CA,APPLE.COM/BILL 866-712-7753 CA,5.99,USD,False,Subscriptions
boa_0873_2026-06-05_8993_79c0ddd9,boa_cc_0873,credit_card,2026-06-05,ANTHROPIC* CLAUDE SUB ANTHROPIC.COMCA,ANTHROPIC* CLAUDE SUB ANTHROPIC.COMCA,20.0,USD,False,Subscriptions
boa_0873_2026-06-05_8119_44f10d11,boa_cc_0873,credit_card,2026-06-05,COSTCO GAS #0423 SUNNYVALE CA,COSTCO GAS #0423 SUNNYVALE CA,67.68,USD,False,Groceries
boa_0873_2026-06-11_5029_81b60f2f,boa_cc_0873,credit_card,2026-06-11,ANTHROPIC ANTHROPIC.COMCA,ANTHROPIC ANTHROPIC.COMCA,8.0,USD,False,Subscriptions
boa_0873_2026-06-12_4008_6643dc1f,boa_cc_0873,credit_card,2026-06-12,AMAZON PRIME*6Z9FN1C53 Amzn.com/billWA,AMAZON PRIME*6Z9FN1C53 Amzn.com/billWA,8.05,USD,False,Shopping
boa_0873_2026-06-14_3392_d145f3f6,boa_cc_0873,credit_card,2026-06-14,COSTCO WHSE #0423 SUNNYVALE CA,COSTCO WHSE #0423 SUNNYVALE CA,4.37,USD,False,Groceries
boa_0873_2026-06-14_9957_d145f3f6,boa_cc_0873,credit_card,2026-06-14,COSTCO WHSE #0423 SUNNYVALE CA,COSTCO WHSE #0423 SUNNYVALE CA,41.05,USD,False,Groceries
boa_0873_2026-06-16_3234_1c61bfc9,boa_cc_0873,credit_card,2026-06-16,VISIBLE 866-331-3527 CO,VISIBLE 866-331-3527 CO,20.0,USD,False,Utilities
boa_0873_2026-06-23_2147_e1fe9d99,boa_cc_0873,credit_card,2026-06-23,STATE FARM INSURANCE 800-956-6310 IL,STATE FARM INSURANCE 800-956-6310 IL,45.8,USD,False,Insurance
boa_0873_2026-06-24_5259_81b60f2f,boa_cc_0873,credit_card,2026-06-24,ANTHROPIC ANTHROPIC.COMCA,ANTHROPIC ANTHROPIC.COMCA,5.0,USD,False,Subscriptions
